id,host_id,price,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22357868,4393509,160,1,2018-03-09,0.06,1,0
13243946,5704909,160,1,2016-06-12,0.03,1,0
4172633,21652004,160,1,2017-07-03,0.04,1,0
20283488,9430316,160,1,2018-01-02,0.05,1,0
33547205,252782565,160,1,2019-04-22,0.38,1,7
17297014,126718,160,1,2017-06-25,0.04,1,0
35794618,33213436,160,1,2019-06-23,1.0,8,364
11244921,24058309,160,1,2016-02-26,0.02,1,0
30855904,102763353,160,1,2019-01-06,0.16,2,0
19163061,23552267,160,1,2017-06-19,0.04,1,0
21298471,60758194,160,1,2018-12-11,0.14,1,191
8106902,202211,160,1,2015-09-13,0.02,1,0
9679310,25165109,160,1,2015-12-13,0.02,1,0
13209317,74044417,160,1,2018-10-07,0.11,1,365
31290728,234178917,160,1,2019-04-30,0.43,1,310
4482158,23256032,160,1,2015-01-04,0.02,1,36
25427351,24043300,160,1,2018-06-28,0.08,1,261
33711895,41848631,160,1,2019-06-25,1.0,1,5
25918869,26876408,160,1,2018-08-22,0.09,1,95
35707945,104151293,160,1,2019-06-30,1.0,1,26
21005738,34579576,160,1,2017-10-01,0.05,1,0
35283406,5153401,160,1,2019-06-18,1.0,1,86
32667713,219517861,160,1,2019-05-22,0.63,327,345
1291020,6602545,160,1,2019-06-19,1.0,2,39
35766124,269055881,160,1,2019-06-26,1.0,1,52
1427518,7654662,160,1,2013-09-07,0.01,1,0
3720404,1363910,160,1,2014-09-01,0.02,1,0
6921974,35921273,160,1,2015-07-14,0.02,1,0
9392042,9703540,160,1,2016-08-28,0.03,1,0
10450820,1918272,160,1,2019-01-01,0.16,1,305
15301966,39054866,160,1,2016-10-09,0.03,1,0
22154118,16725099,160,1,2017-12-08,0.05,1,0
32870748,246865215,160,1,2019-04-27,0.41,1,350
8412352,44314131,160,1,2015-10-06,0.02,1,0
13973514,14766250,160,1,2016-08-30,0.03,1,0
15857972,1583461,160,1,2017-09-03,0.04,1,290
33853158,73397630,160,1,2019-04-29,0.42,1,102
9808859,16098958,160,1,2016-11-30,0.03,96,365
19094695,11687702,160,1,2017-08-18,0.04,1,0
30594607,75998293,160,1,2019-05-07,0.48,1,64
32641909,48146336,160,1,2019-05-18,0.58,20,332
16237773,18104054,160,1,2017-01-01,0.03,1,0
29609190,13758411,160,1,2018-12-18,0.15,1,71
35507713,80164857,160,1,2019-06-17,1.0,1,243
19212024,764688,160,1,2017-07-13,0.04,1,0
34369031,205386178,160,1,2019-06-11,1.0,1,4
35741117,268852377,160,1,2019-07-01,1.0,1,347
8622987,4228414,160,1,2016-09-03,0.03,1,0
9901614,6567286,160,1,2016-01-01,0.02,1,0
31043855,81534306,160,1,2019-01-07,0.16,2,0
28182769,99149791,160,2,2018-10-28,0.22,1,10
30399177,228263278,160,2,2019-04-13,0.32,4,180
637716,3181665,160,2,2013-04-03,0.02,1,0
28012966,1636092,160,2,2018-11-21,0.19,1,19
9496094,41066327,160,2,2016-09-14,0.05,1,0
35002311,36564046,160,2,2019-06-29,2.0,1,23
27426797,7183012,160,2,2018-12-29,0.24,1,81
32310645,242491187,160,2,2019-05-30,0.79,1,177
21069115,42631621,160,2,2017-10-30,0.1,1,0
495348,2389885,160,2,2013-03-31,0.03,2,34
9618477,38284667,160,2,2015-12-14,0.05,2,363
14826900,25161779,160,2,2017-07-31,0.06,1,0
8454886,16954469,160,2,2015-10-02,0.04,1,364
15663543,48498971,160,2,2018-11-23,0.09,1,0
33579779,198666639,160,2,2019-06-18,2.0,1,162
20056328,3006848,160,2,2017-08-20,0.09,1,0
31099533,202478509,160,2,2019-05-15,0.39,1,0
35064196,228715959,160,2,2019-06-23,2.0,1,55
3264684,8830645,160,2,2015-08-12,0.03,1,0
7689495,33064750,160,2,2017-08-08,0.06,1,0
27593335,6067124,160,2,2019-05-06,0.23,1,4
9707531,35671352,160,2,2016-03-20,0.05,1,0
21899241,41865841,160,2,2018-01-02,0.1,1,0
22584204,126449349,160,2,2019-01-01,0.31,2,159
18946117,590825,160,2,2017-08-12,0.08,1,0
21587838,113805886,160,2,2018-12-28,0.19,33,324
11911783,9143200,160,2,2016-06-13,0.05,1,0
11924652,39111035,160,2,2016-08-31,0.06,1,0
14556587,77001085,160,2,2016-08-30,0.06,2,0
16323724,106837455,160,2,2017-11-15,0.07,8,125
20280692,46407533,160,2,2018-09-02,0.09,1,0
22304663,163047898,160,2,2018-01-01,0.11,1,0
35712132,12549759,160,2,2019-06-20,2.0,2,34
12105132,16098958,160,2,2018-10-08,0.07,96,336
12979100,14885449,160,2,2016-06-12,0.05,1,0
13030999,59552219,160,2,2017-01-23,0.05,1,0
32181226,27891261,160,2,2019-06-15,0.86,1,126
13374738,75968218,160,3,2016-08-04,0.08,1,0
29798763,220129825,160,3,2019-06-13,0.41,2,359
23091275,49258234,160,3,2018-03-11,0.17,1,0
6706494,2466294,160,3,2015-11-13,0.06,2,359
5671922,1434654,160,3,2016-08-13,0.06,2,15
20570291,44336290,160,3,2017-12-30,0.13,1,0
521018,2562882,160,3,2016-04-28,0.04,1,0
24494062,6257521,160,3,2018-10-29,0.24,1,8
33955057,4189194,160,3,2019-06-07,1.88,1,2
17448930,118110284,160,3,2019-06-12,0.12,1,43
35608108,75395247,160,3,2019-07-01,3.0,1,309
28129668,303926,160,3,2019-04-21,0.29,2,167
7916684,41743945,160,3,2016-03-27,0.06,2,0
21064623,9130390,160,3,2019-01-05,0.15,1,0
34574929,260879160,160,3,2019-07-07,2.14,1,288
29611037,40997229,160,3,2019-04-15,0.38,1,5
33644836,76628403,160,3,2019-06-30,1.13,1,61
13221528,16098958,160,3,2018-03-20,0.09,96,344
13496176,7697189,160,3,2016-10-24,0.08,1,0
4201905,4738242,160,3,2015-01-03,0.05,1,0
33810599,28175069,160,3,2019-07-08,1.38,1,0
34415448,2126138,160,3,2019-06-23,2.0,1,8
22454253,132883674,160,3,2018-03-18,0.17,3,0
35378679,266333619,160,3,2019-06-25,3.0,1,75
34275316,258769304,160,4,2019-06-17,2.45,1,21
32595351,13615300,160,4,2019-05-27,0.94,1,0
10291127,16098958,160,4,2019-03-04,0.12,96,365
22702906,6291509,160,4,2018-09-26,0.3,1,14
4653508,6349214,160,4,2017-12-30,0.07,1,0
30291283,2334794,160,4,2019-06-04,0.55,1,41
33464005,252118553,160,4,2019-06-15,1.54,1,33
11322591,1525033,160,4,2017-10-06,0.1,1,0
14763045,54743212,160,4,2017-09-10,0.12,1,0
20584605,45623372,160,4,2018-09-28,0.18,1,0
23975246,6111084,160,4,2019-05-31,0.35,2,46
30878695,66913051,160,4,2019-01-20,0.59,1,49
20982704,147721837,160,4,2019-06-06,0.18,2,36
17500539,37519641,160,4,2019-04-11,0.42,1,313
18828803,48146336,160,4,2018-06-16,0.17,20,313
19945408,48146336,160,4,2019-04-30,0.32,20,339
14803168,92481239,160,4,2018-07-29,0.28,1,2
1105845,3630531,160,5,2019-01-01,0.07,1,168
29543762,222456125,160,5,2018-12-10,0.62,1,0
20803637,45935256,160,5,2018-06-24,0.23,1,0
25812971,186084,160,5,2019-06-16,0.48,2,46
9635880,49742862,160,5,2018-03-31,0.12,2,0
29827530,6856247,160,5,2019-07-02,0.66,1,2
6408849,33426004,160,5,2015-09-25,0.1,1,0
3600961,18142696,160,5,2015-08-20,0.08,1,0
7320522,38350446,160,5,2016-11-28,0.13,1,0
8234740,37440412,160,5,2016-06-12,0.11,1,0
16712302,3507099,160,5,2018-12-06,0.18,2,311
21950963,50414933,160,5,2019-04-22,0.27,1,1
24560314,19703783,160,5,2019-04-21,0.36,1,70
35153229,264746707,160,5,2019-07-07,4.17,1,151
3701890,3146957,160,5,2016-07-05,0.09,1,0
4369737,15154,160,5,2016-03-29,0.09,1,0
8338312,1854179,160,5,2018-07-15,0.11,1,0
26440780,16753104,160,5,2019-01-01,0.44,1,0
24913510,28823649,160,6,2019-05-25,0.66,3,172
4338177,2119276,160,6,2018-10-04,0.12,39,267
27489188,27336207,160,6,2019-05-19,0.56,2,0
28020352,16714191,160,6,2019-05-28,0.69,1,351
25512049,2441040,160,6,2019-06-09,0.49,1,17
21727923,90333053,160,6,2019-02-19,0.54,1,15
28186096,97395286,160,6,2019-04-24,0.65,1,6
32139526,171331943,160,6,2019-07-02,6.0,1,63
4840794,24833732,160,6,2017-04-17,0.12,1,0
28869774,19874189,160,6,2019-06-26,0.69,1,10
17168007,39890192,160,6,2019-05-22,0.63,12,365
20881198,85016972,160,6,2018-05-10,0.27,1,0
19410331,23985682,160,6,2017-08-15,0.24,1,0
3120723,15853337,160,6,2015-06-19,0.1,1,0
18823774,113805886,160,6,2019-01-01,0.29,33,338
30911300,231007291,160,6,2019-07-01,0.95,1,11
4719825,24381419,160,6,2015-08-09,0.11,1,0
27186509,9598256,160,6,2019-06-30,0.55,1,28
15181459,96361528,160,6,2018-08-21,0.19,1,168
32725337,241694782,160,6,2019-05-05,1.49,2,68
17561119,80479138,160,7,2018-11-15,0.4,5,71
32364378,56025976,160,7,2019-06-23,1.78,1,12
18330346,327033,160,7,2017-08-29,0.26,2,23
21661292,9678658,160,7,2018-11-25,0.36,1,0
2471108,12637520,160,7,2016-09-12,0.15,1,0
18309683,126643339,160,7,2017-05-22,0.26,1,0
13280112,56589011,160,7,2017-01-02,0.19,1,0
4137900,6087686,160,7,2016-05-03,0.12,1,0
18429093,113805886,160,7,2019-04-10,0.29,33,330
19593631,2926954,160,7,2019-02-20,0.3,1,0
33855937,117999420,160,7,2019-07-01,2.47,1,81
6423521,33513998,160,7,2016-05-21,0.14,1,0
7775627,40905449,160,7,2016-07-01,0.15,1,0
34478719,52796837,160,8,2019-07-05,5.22,1,43
2186699,11126880,160,8,2017-12-25,0.12,1,0
30788330,37883321,160,8,2019-06-30,3.04,1,80
27484611,64971854,160,8,2019-04-21,0.73,1,0
4309757,1918986,160,8,2018-10-29,0.17,1,296
8642428,45433475,160,8,2016-06-17,0.18,1,0
25399452,48097665,160,8,2019-05-25,0.71,1,156
4453233,5827529,160,8,2015-10-18,0.14,1,0
33055126,248788151,160,8,2019-07-08,2.58,1,1
8342053,26012172,160,9,2016-11-30,0.19,1,0
15964171,103678761,160,9,2017-05-01,0.28,1,0
5779471,1674428,160,9,2016-11-13,0.24,1,0
12733430,10777637,160,9,2016-09-26,0.24,1,0
17545775,15266675,160,9,2018-06-17,0.33,1,0
23293946,3402155,160,9,2018-10-28,0.56,1,157
32108317,16543733,160,9,2019-06-23,2.35,1,109
10156290,342734,160,9,2016-05-01,0.21,1,0
33060504,1648510,160,9,2019-06-18,3.38,1,33
6492449,6804278,160,9,2015-10-26,0.18,1,365
30694626,541486,160,9,2019-06-02,1.39,2,6
382523,732535,160,10,2018-10-24,0.12,3,359
21278102,145825873,160,10,2019-06-02,0.52,4,236
18139171,5736671,160,10,2019-01-31,0.39,1,8
17829947,81141009,160,10,2017-09-27,0.37,1,0
13443722,76739836,160,10,2017-04-16,0.27,1,0
7651418,40151792,160,10,2019-06-12,0.21,1,11
1399187,7556987,160,10,2018-08-31,0.18,1,218
4567518,23671946,160,10,2019-06-02,0.43,2,0
3339205,15689833,160,11,2017-01-02,0.18,1,1
25161732,134513664,160,11,2019-06-29,0.87,1,9
21665842,156668591,160,11,2019-07-07,0.59,1,14
29858389,78482422,160,11,2019-06-23,1.49,1,0
33310983,250911060,160,11,2019-06-20,5.59,1,21
33077150,248944703,160,11,2019-07-03,4.34,1,90
32969,142833,160,11,2019-07-02,0.11,1,188
16147001,35093829,160,11,2018-02-06,0.35,1,0
17940041,44951851,160,11,2019-04-24,0.42,2,0
18268257,3955533,160,11,2018-07-10,0.46,1,0
21220573,85318599,160,12,2019-06-18,0.59,1,0
28386112,214304954,160,12,2019-06-30,1.31,1,361
21504818,39142433,160,12,2018-01-21,0.59,1,0
32545827,129581090,160,12,2019-06-29,3.13,1,71
15648008,18727732,160,12,2019-05-27,0.93,1,0
14518363,69862540,160,12,2018-12-31,0.36,3,5
1074506,2981156,160,13,2018-10-14,0.26,2,56
925730,4980428,160,13,2019-06-10,0.17,1,335
32037535,212262028,160,13,2019-06-23,3.1,2,252
2966685,3963645,160,13,2018-11-25,0.55,1,0
1530660,173980,160,13,2014-01-05,0.18,2,252
13018248,1207773,160,13,2018-05-28,0.35,2,0
34777979,15010925,160,13,2019-07-01,7.96,1,120
4090748,21217401,160,13,2016-09-20,0.22,1,0
30130328,226381548,160,14,2019-05-19,1.98,1,0
27901304,29600909,160,14,2019-07-01,6.18,1,45
31234062,40822420,160,14,2019-07-01,3.04,1,205
16517710,20354091,160,14,2019-06-30,1.22,1,92
28976867,218406956,160,14,2019-06-24,1.79,1,170
7919803,4549552,160,14,2016-05-21,0.3,1,0
33431687,25282730,160,15,2019-06-30,5.23,1,9
511960,2521848,160,15,2016-05-09,0.18,1,0
17554889,33955029,160,15,2018-12-31,0.54,1,0
22142575,1776666,160,15,2019-05-17,0.97,1,83
3645284,2119276,160,15,2019-04-07,0.25,39,333
33085491,88497114,160,15,2019-07-06,6.72,1,71
10586622,14944507,160,16,2019-05-08,0.4,1,11
5102006,26360956,160,16,2016-11-21,0.3,1,0
15778177,39890192,160,16,2019-05-10,0.52,12,345
550288,2684478,160,16,2019-02-12,0.2,1,0
24602796,52395622,160,16,2018-10-27,1.1,1,0
27106745,203855380,160,17,2019-06-30,1.48,1,0
17237922,116126452,160,17,2018-07-09,0.59,1,3
15777411,39890192,160,17,2019-05-09,0.54,12,281
27526727,92611851,160,17,2019-06-23,1.62,1,5
727964,3493470,160,17,2016-03-15,0.21,1,0
14784793,11427836,160,18,2019-04-22,0.52,1,0
2651125,320285,160,18,2019-07-03,0.28,1,281
18104553,5479861,160,18,2019-06-12,0.7,1,2
18156252,10695335,160,18,2019-03-27,0.67,1,358
7059663,29204097,160,18,2019-06-23,0.95,1,180
29793730,32346001,160,19,2019-05-26,2.38,2,0
1728625,9109049,160,19,2017-12-04,0.32,1,0
11465084,48870027,160,19,2019-06-11,0.48,1,343
808774,4255290,160,19,2019-04-26,0.26,1,59
28954146,218219395,160,20,2019-06-03,2.28,1,364
19911921,15932734,160,20,2019-05-18,0.89,1,0
24226175,12002279,160,20,2019-01-01,1.43,1,0
11980791,10461612,160,20,2017-05-29,0.5,1,0
29989939,225456817,160,20,2019-07-01,2.7,1,0
4649468,2592109,160,20,2019-06-20,0.37,1,43
24824820,27958360,160,20,2019-06-23,1.47,1,6
20760187,9663247,160,20,2019-06-05,0.94,1,136
17192309,66978896,160,21,2018-09-20,0.75,2,189
9900885,1345812,160,21,2019-07-01,0.88,1,0
29015079,218689235,160,21,2019-07-02,3.28,1,335
14666364,24898836,160,21,2019-06-24,0.6,1,3
21867749,41874064,160,22,2019-06-19,1.12,2,23
31795680,3659285,160,22,2019-06-25,4.49,1,237
28565575,215591956,160,22,2019-06-23,2.38,1,48
33496225,107484794,160,22,2019-06-30,6.8,1,77
17224797,115567902,160,22,2019-03-22,0.75,1,0
30786156,105154396,160,22,2019-06-29,3.28,1,110
31932872,239427202,160,22,2019-07-07,4.71,1,289
19314671,5148966,160,23,2019-07-05,0.94,1,30
22986519,154262349,160,23,2019-06-12,2.29,1,102
1316961,772862,160,24,2019-05-18,0.33,1,365
910976,4887492,160,24,2018-02-12,0.31,2,352
1415738,7628445,160,25,2018-08-22,0.35,1,363
7202170,37711914,160,25,2019-06-30,0.53,1,1
200955,568325,160,25,2018-04-30,0.26,1,46
2182899,377361,160,25,2017-05-23,0.4,1,0
17118782,36383228,160,25,2019-05-27,0.9,1,0
25844635,56040696,160,25,2019-02-18,1.94,1,0
32527598,138492193,160,25,2019-06-21,5.47,1,29
324800,1661965,160,25,2018-12-22,0.29,1,0
7580481,10622338,160,26,2016-12-31,0.54,1,0
6761985,2521069,160,27,2019-06-24,0.55,1,193
29711772,223578316,160,27,2019-06-26,3.28,1,302
8838957,10595200,165,31,2019-05-16,0.71,1,55
44506,126607,165,80,2019-05-26,0.75,3,231
387377,390251,165,70,2019-06-03,0.8,4,15
2183423,5414067,165,142,2019-06-14,2.27,2,301
8106774,7380428,165,86,2019-06-28,1.84,3,99
9502150,49245656,165,42,2019-06-02,0.97,1,281
11496607,60542135,165,60,2019-06-17,1.49,1,278
11511431,23901404,165,90,2019-07-07,2.58,1,35
13846934,81747071,165,34,2019-04-08,0.96,1,0
18198439,7380428,165,35,2019-07-01,1.39,3,269
24428965,22460686,165,33,2019-06-03,2.3,1,192
3279671,109738,165,159,2019-05-25,2.71,1,75
5661080,29345363,165,58,2019-06-20,1.72,1,138
12322923,66484647,165,110,2019-06-09,2.87,1,222
13415535,3248595,165,31,2017-10-28,0.9,1,358
12584072,68252461,165,108,2019-06-20,2.78,1,298
7426597,38902136,165,178,2019-06-23,3.7,1,134
18993398,132484183,165,53,2019-07-06,2.14,1,153
15107952,95467310,165,57,2019-04-28,1.7,1,157
4823386,16514175,165,58,2019-06-14,2.1,5,163
26994401,69439684,165,38,2019-06-23,3.31,2,122
3218526,103640,165,172,2019-07-06,3.1,1,264
26063230,1409262,165,49,2019-07-02,4.04,6,191
131154,275563,165,175,2019-07-07,1.79,1,139
8167884,43108922,165,129,2019-06-06,2.8,2,235
9391509,48712266,165,201,2019-06-27,4.7,2,212
80924,438133,165,34,2018-09-25,0.51,2,189
16454273,107933494,165,33,2019-06-13,1.15,2,305
16732266,1588656,165,108,2019-07-01,3.62,2,130
18719526,20662116,165,41,2019-01-02,1.63,1,170
986727,5414067,165,281,2019-06-21,3.68,2,177
4473156,23208658,165,146,2019-06-22,2.6,3,277
13117094,72967204,165,49,2019-06-29,1.37,1,64
24276183,59749141,165,61,2019-06-26,4.06,1,59
4263802,11189753,165,36,2019-06-25,0.63,4,328
6255597,11189753,165,30,2019-06-21,0.59,4,0
7775879,24560401,165,120,2019-06-21,2.54,1,170
593292,2929585,165,321,2019-06-15,3.93,1,185
23336877,173823383,165,51,2019-07-02,3.25,1,0
904060,4834187,165,37,2018-09-30,0.47,1,343
18251681,22769654,165,109,2019-06-21,4.04,1,246
188674,909234,165,63,2018-01-12,0.68,1,0
627432,3114411,165,57,2019-05-06,0.68,1,32
4571925,23699355,165,40,2016-06-29,0.73,1,0
7480729,12161280,165,38,2019-06-16,0.8,1,0
19314589,135272642,165,202,2019-06-22,8.16,1,217
25257443,190823422,165,67,2019-07-01,5.51,1,38
14465415,88681982,165,37,2019-06-21,1.08,1,86
158176,573065,165,117,2019-06-29,1.28,1,23
470709,2335775,165,154,2018-12-12,1.87,1,157
635282,1215949,165,179,2019-06-17,2.2,1,0
767761,4049527,165,41,2018-06-29,0.52,1,19
1467238,7859118,165,80,2017-07-19,1.28,1,188
5507784,1924825,165,75,2019-06-27,1.45,1,365
5882725,20557884,165,73,2019-06-25,1.42,1,237
10232553,389899,165,58,2019-04-07,1.36,2,287
21524675,134516,165,32,2019-06-24,1.63,1,10
29829066,179668570,165,37,2019-06-20,5.19,1,34
16214199,10762834,165,32,2019-01-01,1.03,1,55
9079871,47351539,165,232,2019-06-23,5.18,4,231
10115137,47351539,165,216,2019-06-22,5.49,4,194
17046562,114416273,165,55,2019-06-09,1.95,1,171
29157211,95921282,165,29,2019-06-24,3.23,1,362
287408,1495090,165,72,2018-07-31,0.82,1,10
772362,2631234,165,276,2019-07-06,3.44,1,146
6799999,35524316,165,153,2019-06-15,3.16,11,271
7967503,2781031,165,68,2019-06-19,1.46,1,195
9248049,48054322,165,193,2019-07-05,4.37,1,213
42729,11481,165,150,2019-06-18,1.4,3,342
5699348,8686625,165,166,2019-06-23,3.3,1,210
5858505,30418082,165,46,2019-01-03,0.92,1,3
11676984,62014546,165,141,2019-06-23,3.54,1,262
24149436,6792120,165,42,2019-05-11,2.81,1,81
148825,718349,165,191,2019-06-29,2.18,1,236
5065185,10428997,165,72,2019-06-24,1.35,1,0
10165064,39603281,165,188,2019-07-05,4.42,1,328
17076571,15625009,165,152,2019-07-06,5.32,1,228
23312379,8055207,165,53,2019-06-20,3.24,1,0
21923996,39166877,165,37,2019-07-06,1.9,1,82
27610753,208346552,165,55,2019-07-02,5.11,1,37
19282178,131392140,165,61,2019-06-08,2.46,5,62
275976,1417757,165,204,2019-06-30,2.31,1,80
1251566,6774871,165,130,2017-12-14,1.84,1,0
3775259,19356930,165,173,2019-07-06,2.97,1,297
3826226,15733420,165,138,2019-06-24,2.66,2,322
9155206,46644337,165,53,2019-06-22,1.24,3,289
9331520,6894897,165,166,2019-07-01,3.76,1,8
9836940,10664416,165,36,2019-07-06,4.37,2,274
11137382,24839836,165,123,2019-06-23,3.08,1,43
16437145,4965750,165,92,2019-06-28,2.97,1,127
18472494,60077252,165,67,2019-06-22,2.66,1,74
19401219,134428157,165,82,2019-06-19,3.3,7,247
20459818,134428157,165,72,2019-07-05,3.16,7,226
25779152,1395940,165,42,2019-06-21,3.16,1,133
23753775,2250865,165,0,,,1,0
30691717,229732503,165,0,,,1,88
9028527,1584064,165,0,,,2,0
30708281,2838058,165,0,,,2,163
12099852,42905408,165,0,,,1,0
19889906,140798168,165,0,,,1,0
29381358,221343982,165,0,,,1,83
21312403,134184451,165,0,,,18,362
21312440,134184451,165,0,,,18,360
21312495,134184451,165,0,,,18,362
21312549,134184451,165,0,,,18,355
11651980,61391963,165,0,,,91,180
14071436,61391963,165,0,,,91,147
25348802,23121862,165,0,,,1,12
35831474,79008205,165,0,,,2,330
35831833,142408357,165,0,,,1,341
36378891,273546395,165,0,,,1,364
20686965,13804630,165,0,,,1,0
17624418,6978404,165,0,,,1,46
30064922,225930875,165,0,,,1,126
6303611,6283678,165,0,,,1,0
21200108,151645438,165,0,,,1,0
5757509,29867161,165,0,,,1,0
32808879,219517861,165,0,,,327,341
31458781,129643632,165,0,,,1,337
34869169,25794110,165,0,,,1,89
16352708,25438770,165,0,,,1,0
33739054,52826,165,0,,,2,56
33274701,227195925,165,0,,,1,323
19307798,23131509,165,0,,,1,0
9116831,3922367,165,0,,,1,0
27551182,14727039,165,0,,,1,89
31443230,8620509,165,0,,,1,20
33987592,73233066,165,0,,,1,0
34477538,50364039,165,0,,,3,314
34960314,262281120,165,0,,,1,59
33883852,137581011,165,0,,,1,67
29655150,304262,165,0,,,1,353
35487942,1616218,165,0,,,1,71
29540687,22541573,165,0,,,87,355
33654285,3129709,165,0,,,1,5
29878717,75435800,165,0,,,2,0
24618397,29100568,165,0,,,4,0
798008,758441,165,0,,,4,0
9534327,12449641,165,0,,,2,0
11656367,61851697,165,0,,,1,273
14218722,80788474,165,0,,,2,0
28131994,80788474,165,0,,,2,83
36287314,235530740,165,0,,,3,152
3605654,18170442,165,0,,,1,0
10207847,16098958,165,0,,,96,329
14245639,16098958,165,0,,,96,365
19312014,38483192,165,0,,,1,0
26808582,12243051,165,0,,,96,332
29965839,54689007,165,0,,,3,53
35871511,219517861,165,0,,,327,342
35871515,219517861,165,0,,,327,347
21817961,66472428,165,1,2017-12-14,0.05,1,0
6974801,21175506,165,1,2015-07-03,0.02,1,0
22251120,70068899,165,1,2018-01-01,0.05,1,0
32667711,219517861,165,1,2019-05-19,0.59,327,342
2222641,11340369,165,1,2019-06-30,1.0,1,8
18794754,51001918,165,1,2017-06-11,0.04,1,0
14948249,75310263,165,1,2016-09-21,0.03,1,0
13199140,73924316,165,1,2016-07-24,0.03,1,0
25537456,56283770,165,1,2019-06-25,1.0,6,337
36076577,271391063,165,1,2019-06-30,1.0,1,5
7002915,1599175,165,1,2017-03-20,0.04,1,0
16507990,108489381,165,1,2017-01-02,0.03,1,0
35317854,265917688,165,1,2019-06-23,1.0,1,62
20308703,144868702,165,1,2017-09-15,0.05,1,0
7176975,32933539,165,1,2016-06-29,0.03,1,0
13186655,6721441,165,2,2016-12-29,0.06,1,0
23519107,4089511,165,2,2018-07-30,0.17,2,105
35569189,265156761,165,2,2019-07-07,2.0,1,207
30120427,50319699,165,2,2019-05-06,0.27,1,0
9807758,16098958,165,2,2017-05-31,0.05,96,321
8131995,42942193,165,2,2017-09-22,0.04,1,0
21774455,1010743,165,2,2019-07-01,0.11,1,2
21312595,134184451,165,2,2018-01-01,0.09,18,355
26683178,13093738,165,2,2018-12-20,0.19,1,0
35183293,264934283,165,2,2019-07-01,2.0,2,346
22438808,164378428,165,2,2018-01-01,0.11,1,0
35192077,201074848,165,2,2019-06-28,2.0,1,0
29148367,61391963,165,2,2019-06-27,0.33,91,347
30215130,27245607,165,2,2019-03-11,0.32,1,0
35081477,196890,165,2,2019-06-23,1.62,1,21
20697910,87690038,165,2,2019-04-15,0.16,4,263
21709374,145552870,165,2,2017-12-30,0.1,1,0
14894267,10459594,165,2,2017-10-17,0.06,1,0
34447529,260046126,165,2,2019-06-30,1.33,1,346
3819656,19644902,165,2,2015-06-26,0.04,1,0
29938457,179570454,165,2,2019-04-22,0.28,1,1
12924969,758441,165,2,2018-10-07,0.09,4,342
34368927,20906077,165,3,2019-06-01,1.55,1,0
31054975,61586251,165,3,2019-06-30,0.46,1,12
10016503,50760546,165,3,2017-03-01,0.09,31,134
12310556,13716703,165,3,2018-11-05,0.08,1,0
5705775,16437254,165,3,2019-02-20,0.06,21,339
19603759,137821526,165,3,2018-06-17,0.13,2,0
13866112,4317379,165,3,2017-12-09,0.08,1,0
16227237,1914516,165,3,2017-09-17,0.12,1,0
26304188,32543699,165,3,2018-08-07,0.24,2,0
112100,572527,165,3,2013-01-01,0.03,1,157
11801800,62850827,165,3,2016-10-09,0.09,1,365
13649713,45381744,165,3,2016-07-19,0.08,1,0
12282916,66182162,165,3,2016-10-23,0.08,1,0
